0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476400465,0.43105343,-0.836777806,0.512069762,0.330279082,-0.813665271,0.532689571,0.329250932,-0.813340783,0.551867127,0.329157352,-0.813625157,0.453689188,0.335703492,-0.78679508,0.435946763,0.336366534,-0.785965562,0.419618845,0.336749077,-0.786270797,0.585084677,0.350382537,-0.561406791,0.402600199,0.34636867,-0.404994339,0.518547297,0.496823311,-0.733840048,0.447542012,0.501760125,-0.688761771,0.795275331,0.743460476,-0.355087727,0.263388783,0.71505183,-0.316320091,0.910078049,1.264241695,-0.36460337,0.168173373,1.093541741,-0.332358271,0.857033551,1.547371626,-0.67438966,0.210645586,1.538595438,-0.868467152,0.880545795,1.647511244,-0.796064854,0.18874374,1.651432753,-1.000118852,0.82474339,1.620911717,-0.818037629,0.236680001,1.623579621,-1.068578839,0.804947853,1.581878066,-0.703130066,0.257347465,1.582933068,-0.918719172,0.680265844,1.584650397,-0.059321322,0.342680782,1.569626451,0.06588719,0.639689386,2.25643158,0.125098154,0.331694692,2.236885071,0.372354865,0.614582956,2.846181393,0.933697224,0.316293001,2.816501141,1.071978807,0.621823788,2.951306343,0.983941436,0.308398962,2.915450335,1.132412672,0.549788117,3.041708946,0.417371809,0.367408991,3.035420418,0.524235368,one
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475953043,0.404534638,-0.836186886,0.512292266,0.319486141,-0.813691139,0.533366561,0.321174413,-0.813356578,0.55313617,0.323020965,-0.813633263,0.45347929,0.316566259,-0.786640167,0.435796589,0.315452158,-0.785811543,0.41919589,0.314453304,-0.78611362,0.586837947,0.348763555,-0.565937757,0.403675884,0.338151366,-0.40769729,0.517970622,0.475134552,-0.733873248,0.446628332,0.480185628,-0.688728511,0.795258939,0.743363619,-0.365363419,0.262254626,0.713646114,-0.317033201,0.911959767,1.24870193,-0.360776842,0.167381048,1.089597106,-0.272864044,0.857792497,1.568031669,-0.6294595,0.1735439,1.537085652,-0.70206207,0.880641103,1.684661984,-0.746905327,0.137929827,1.652267575,-0.819493473,0.823864818,1.667159319,-0.784900546,0.204010993,1.64072156,-0.905005455,0.804535687,1.620296597,-0.663616836,0.228612944,1.596221089,-0.757641673,0.680496514,1.585057378,-0.059172265,0.34277311,1.570086956,0.065709129,0.640011191,2.262162447,0.087354213,0.331402659,2.245792866,0.260943383,0.617904961,2.87326479,0.854215443,0.317498952,2.848455191,0.859288394,0.624413252,2.982473135,0.900868416,0.311739564,2.952142239,0.905797303,0.560518146,3.069205761,0.340264469,0.366612792,3.057777643,0.286971033,one
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468113095,0.406119674,-0.853413463,0.50698334,0.31955114,-0.836910427,0.529656351,0.321011692,-0.83651334,0.550406635,0.322533816,-0.836854339,0.446001053,0.316803932,-0.807149708,0.427577406,0.315567821,-0.806189716,0.409712791,0.314433068,-0.806444168,0.586107612,0.347691387,-0.583100438,0.400648206,0.337717384,-0.415793002,0.510174811,0.475271195,-0.748024106,0.439644754,0.480771333,-0.69970572,0.79456532,0.742175877,-0.369335473,0.262107939,0.70871681,-0.316628188,0.920600712,1.237423778,-0.336547107,0.161156088,1.071362853,-0.275208294,0.885080159,1.586628437,-0.545648694,0.175408751,1.522400141,-0.736790597,0.911935985,1.711125135,-0.648087859,0.145537347,1.63762486,-0.856124282,0.847111881,1.702577353,-0.693508208,0.204405814,1.620904088,-0.933691025,0.82616061,1.65096271,-0.580394864,0.227404788,1.576871276,-0.787695944,0.67655772,1.580804944,-0.063066527,0.340719253,1.56275332,0.069276944,0.637335777,2.262105227,-0.037207253,0.326693386,2.245625734,0.157195687,0.616423666,2.878869057,0.603080273,0.310103625,2.856952906,0.607360184,0.623598218,2.985795021,0.635536015,0.305656314,2.960132599,0.637368917,0.557096899,3.079497576,0.058966856,0.347878635,3.067015886,0.005245208,one
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465669394,0.416386425,-1.328265429,0.49231571,0.31991905,-1.346927524,0.51241529,0.321059495,-1.347023606,0.532052338,0.322456539,-1.3476336,0.43689847,0.318187803,-1.279733419,0.418583959,0.317065507,-1.278803587,0.400086015,0.315802008,-1.279272795,0.575951934,0.34696117,-1.102075338,0.398148149,0.344371766,-0.753758788,0.509133756,0.484053165,-1.215010762,0.439788878,0.496770054,-1.114935637,0.805333138,0.736437023,-0.764382243,0.274781525,0.70864898,-0.442440987,0.9882797,1.23502326,-0.73519516,0.202655599,1.2242378,-0.413391739,0.919106603,1.56456244,-1.040916085,0.220900103,1.487003803,-1.201456785,0.931889832,1.688650846,-1.1863904,0.209266931,1.583860636,-1.364751101,0.868167877,1.668173075,-1.225725412,0.243732542,1.540325522,-1.460056901,0.852237344,1.615848899,-1.070528388,0.260411203,1.503260136,-1.266342998,0.70749414,1.581492662,-0.14483577,0.359638602,1.562882781,0.150885999,0.659231782,2.279193401,0.006084264,0.338182122,2.254153252,0.41737175,0.637242675,2.900865078,0.825572968,0.320833087,2.873537779,1.189904928,0.650793612,3.006362677,0.869029224,0.318701416,2.978429317,1.2529037,0.558935523,3.114224911,0.201123327,0.348358899,3.0972054,0.486074626,one
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468667358,0.420289695,-1.207496047,0.502512395,0.321045607,-1.19253695,0.526146531,0.322038144,-1.192239642,0.547996938,0.323299706,-1.192390084,0.438117594,0.318877727,-1.164569259,0.418869019,0.317628533,-1.163756013,0.400649965,0.316345215,-1.164129496,0.588289976,0.346960336,-0.897969604,0.398090601,0.344370008,-0.734213293,0.516509891,0.485850811,-1.081398249,0.439992726,0.497923046,-1.034608603,0.81159085,0.73875314,-0.587505162,0.272548586,0.70930922,-0.52586472,0.986123204,1.250841856,-0.565812647,0.195763096,1.310346484,-0.537426829,0.907014728,1.564205885,-0.871584058,0.238447398,1.499043345,-1.138226867,0.918275833,1.677470684,-0.995471656,0.238059714,1.593392134,-1.280106425,0.864201844,1.655625105,-1.025824666,0.274410605,1.550559878,-1.333245516,0.844416618,1.61084187,-0.902351022,0.290183604,1.515301347,-1.179055929,0.706018269,1.582888126,-0.108874358,0.358075351,1.565021038,0.114946879,0.656006634,2.292056084,-0.003541356,0.335387826,2.2708776,0.137976617,0.632980227,2.918521881,0.717611849,0.320798099,2.898175001,0.608565688,0.64631635,3.020065308,0.753295064,0.318363845,2.998006105,0.638992488,0.555149913,3.133198738,0.125401378,0.349689722,3.127194405,-0.04700128,one
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473754317,0.412668884,-1.037828803,0.511101186,0.318603039,-0.979873061,0.535692871,0.319987565,-0.979823291,0.557659984,0.321287066,-0.979701638,0.441731274,0.313214034,-0.971517861,0.421264231,0.311225295,-0.970378876,0.402024984,0.309928596,-0.970578372,0.594815433,0.345096767,-0.63466543,0.398058414,0.341940761,-0.531319499,0.519414842,0.482112736,-0.893968701,0.440806091,0.491809487,-0.875214875,0.812396049,0.749292076,-0.406711966,0.261987448,0.71323204,-0.426438391,0.972941101,1.253766418,-0.418298632,0.19277665,1.306056857,-0.520675421,0.905886769,1.606992483,-0.759656608,0.202890962,1.537266135,-1.069867015,0.922559619,1.738253117,-0.89464438,0.182254195,1.636948824,-1.221867681,0.860001922,1.715915799,-0.926847816,0.229249567,1.587862372,-1.29628396,0.840372384,1.662852645,-0.796871901,0.253161281,1.549663067,-1.123306513,0.703869283,1.603013277,-0.105191745,0.356325537,1.589614987,0.1108822,0.659405828,2.317978144,-0.030132849,0.338573158,2.303143024,0.177009955,0.637909591,2.945587873,0.708959103,0.333656728,2.923285961,0.681767642,0.649463534,3.052364826,0.746236801,0.329743207,3.028007269,0.718677163,0.565174341,3.15861249,0.131359771,0.375547469,3.147750139,0.060862117,one
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461559951,0.401864529,-0.784891963,0.492639482,0.313206196,-0.770361364,0.513844907,0.314647764,-0.770460606,0.534141302,0.315896004,-0.770348907,0.433333069,0.308305413,-0.725436211,0.414299011,0.306796104,-0.724408329,0.395439625,0.306014121,-0.725011766,0.576605499,0.343660921,-0.549707651,0.394841909,0.340493828,-0.316108882,0.505352139,0.478340805,-0.693852365,0.435848325,0.482508808,-0.628451705,0.788570464,0.749947011,-0.350097716,0.262089252,0.714148879,-0.168779522,0.965536594,1.236453176,-0.533220053,0.164193615,1.137920737,-0.027251232,0.887478352,1.270101309,-0.877995968,0.131342366,1.559499741,-0.357587218,0.885673404,1.290555716,-0.978331089,0.101468168,1.684186578,-0.427115977,0.848577321,1.244062304,-0.93824482,0.146597117,1.654863119,-0.50849551,0.828802466,1.240424514,-0.878948092,0.172138602,1.609739184,-0.408705175,0.683996201,1.614206195,-0.121707901,0.342065036,1.597142816,0.128045559,0.645086408,2.328789473,-0.263035208,0.331542075,2.309122324,0.084921017,0.63251555,2.970000982,0.242958874,0.330289066,2.937650204,0.336624801,0.645899832,3.074244976,0.258991301,0.326111019,3.038030148,0.348700374,0.559705853,3.173409224,-0.367627203,0.370154947,3.154477596,-0.277065188,one
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483843893,0.403012902,-1.269816756,0.521527171,0.313258022,-1.232355833,0.54506439,0.31460762,-1.232022047,0.564809382,0.315727621,-1.231884718,0.450448215,0.308247447,-1.22079432,0.428763211,0.306691796,-1.220033884,0.408554316,0.305926323,-1.220205545,0.596421301,0.342986763,-0.865883708,0.396807015,0.339165002,-0.783261359,0.527240157,0.478643775,-1.123934865,0.446929067,0.482925951,-1.099974632,0.796475112,0.749938428,-0.533951402,0.257804334,0.719664037,-0.55686909,0.960573673,1.248961687,-0.519068599,0.149421513,1.310927629,-0.631626904,0.887106895,1.492067695,-0.889616013,0.231402278,1.417065978,-1.300716162,0.893744171,1.574443817,-1.006827116,0.254866898,1.447380424,-1.455667734,0.849983513,1.545878053,-1.032108545,0.280996263,1.375810862,-1.469591141,0.828722477,1.514480472,-0.921213448,0.292788833,1.367980242,-1.325278282,0.681528986,1.612638235,-0.091377489,0.334878355,1.595671177,0.097592212,0.64068532,2.333479166,-0.010430189,0.330201685,2.31350565,0.129976705,0.619551301,2.968258619,0.85013485,0.329038054,2.941351414,0.599725604,0.628870249,3.067566872,0.894977093,0.324071109,3.03709507,0.627967775,0.553388953,3.177909136,0.220356077,0.368009657,3.167333364,0.006761719,one
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506161511,0.403749615,-1.001051664,0.54714793,0.313158453,-0.947530746,0.56909585,0.31462115,-0.94710207,0.587394059,0.315812975,-0.946569562,0.473469973,0.307923108,-0.949424922,0.450220525,0.306268692,-0.948530018,0.431435585,0.305571914,-0.948804975,0.617766976,0.342976004,-0.588768005,0.409948438,0.337300211,-0.564746261,0.543990433,0.478893578,-0.856859088,0.46129775,0.483269364,-0.854875684,0.798229873,0.746279895,-0.309982091,0.256102443,0.719628632,-0.39191395,0.958627701,1.255949378,-0.498207569,0.148311526,1.198979139,-0.452445567,0.849423289,1.336352706,-0.945143342,0.170157582,1.531368375,-1.090975165,0.842854023,1.364464283,-1.08042562,0.149411932,1.632176518,-1.243877649,0.810963809,1.307739019,-1.054042578,0.199582011,1.573643804,-1.302408576,0.793339193,1.301741719,-0.961075425,0.224374056,1.536372423,-1.136008382,0.681575537,1.611554384,-0.07479386,0.333031356,1.594835043,0.081754968,0.638760209,2.328783989,-0.006205377,0.324852586,2.308697224,0.091441683,0.614127994,2.958290339,0.722593486,0.319598824,2.930920839,0.536405504,0.62121731,3.058762074,0.755642951,0.312203348,3.02801013,0.565246224,0.549764097,3.165836096,0.148600012,0.361982942,3.156112671,-0.091735452,one
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512291729,0.402334154,-1.065401793,0.557068884,0.309267133,-1.013739347,0.579002142,0.310948819,-1.013307214,0.597679734,0.312309057,-1.012429953,0.481011689,0.30272764,-1.002909303,0.457103729,0.300420672,-1.001882553,0.438008219,0.298989475,-1.002056241,0.628198981,0.339163572,-0.603969097,0.414970309,0.325538844,-0.561944366,0.549083173,0.478556901,-0.916643023,0.465972126,0.482916474,-0.897714496,0.799587846,0.746110797,-0.338636816,0.256122708,0.719706476,-0.343063265,0.974587083,1.277457714,-0.654298246,0.149274439,1.264868498,-0.43392086,0.822134852,1.105260491,-1.296777844,0.173059985,1.498962998,-1.21004796,0.788761139,1.04377985,-1.44994998,0.156765714,1.582829237,-1.360532522,0.711773753,0.836519837,-1.340245128,0.203083605,1.510771275,-1.403956532,0.709454954,0.877111316,-1.279266953,0.228166938,1.48145175,-1.25429976,0.686238825,1.611759663,-0.076815709,0.333196759,1.596306324,0.084176213,0.649207473,2.335286856,0.05902072,0.332760036,2.321038961,0.151973337,0.634199023,2.960287571,0.920223832,0.334736168,2.938630819,0.858118355,0.64223218,3.060485363,0.96728307,0.328056395,3.037287712,0.911075294,0.57334578,3.168913364,0.304656148,0.378341019,3.16045928,0.169216067,one
